asset_id,campaign_name,campaign_id,creative_name,platform,audience_segment,region,daily_budget_usd,fast_pacing,warm_color_palette,ctr,conversion_rate,impressions,clicks,conversions,revenue_usd,roas,cpa_usd,logo_screen_ratio,scene_transitions,time_to_first_product_s,cta_type,audio_style,video_duration_s,quarter,flight_start,flight_end
VEL-2026-Q1-0304,Summer Endurance Launch,vel_summer_endurance_2026,Runner_Sunrise,Instagram,Gen-Z (18-24),US-West,9729.11,1,1,0.081233,0.016172,56498,4589,913,30871.14,3.09,10.93,0.095,6,8.0,Limited Time,upbeat-electronic,20.8,Q1 2026,2026-01-23,2026-02-15
VEL-2026-Q2-0305,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,YouTube,Millennials (25-34),US-West,2660.5,0,1,0.063148,0.016345,585113,36948,1200,39984.48,7.8,5.5,0.064,3,3.4,Learn More,hip-hop,16.9,Q4 2026,2026-02-28,2026-03-10
VEL-2026-Q3-0306,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Meta,Millennials (25-34),US-East,10583.53,1,1,0.065454,0.014747,304078,19903,1200,48008.33,3.88,10.31,0.144,4,7.3,Learn More,voiceover-only,6.9,Q4 2026,2026-02-06,2026-02-24
VEL-2026-Q4-0307,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Instagram,Millennials (25-34),US-West,11315.92,1,0,0.06185,0.021959,554862,34318,1200,35781.71,3.84,7.76,0.07,2,2.7,Limited Time,voiceover-only,6.8,Q3 2026,2026-02-19,2026-03-10
VEL-2026-Q1-0308,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Meta,Gen-X (35-44),US-West,14738.55,0,0,0.020932,0.007434,679986,14233,1200,42264.68,3.53,9.97,0.145,3,6.1,Shop Now,acoustic-indie,8.2,Q4 2026,2026-02-23,2026-03-05
VEL-2026-Q2-0309,Winter Training Push,vel_winter_training_2026,Swim_Laps,Instagram,Gen-Z (18-24),APAC,3542.71,0,0,0.057041,0.017144,718539,40986,1200,41663.25,7.8,5.5,0.216,2,2.1,Learn More,ambient,14.5,Q4 2026,2026-01-17,2026-02-13
VEL-2026-Q3-0310,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Meta,Gen-Z (18-24),US-East,12464.39,1,1,0.062354,0.023906,67782,4226,1200,51136.78,3.43,12.41,0.204,3,4.2,Learn More,hip-hop,6.1,Q4 2026,2026-02-17,2026-02-24
VEL-2026-Q4-0311,Winter Training Push,vel_winter_training_2026,Swim_Laps,TikTok,Gen-X (35-44),US-East,8044.3,1,1,0.053544,0.021546,472628,25306,1200,32400.56,3.71,7.28,0.107,4,6.7,Learn More,voiceover-only,17.9,Q4 2026,2026-02-02,2026-02-09
VEL-2026-Q1-0312,Winter Training Push,vel_winter_training_2026,Basketball_Court,Meta,Gen-Z (18-24),EU-West,5915.21,0,0,0.046141,0.014946,85561,3947,1200,59868.07,7.8,5.5,0.202,2,6.6,Discover,acoustic-indie,14.7,Q3 2026,2026-02-11,2026-02-24
VEL-2026-Q2-0313,Summer Endurance Launch,vel_summer_endurance_2026,Swim_Laps,TikTok,Millennials (25-34),US-East,2274.46,1,0,0.054288,0.018223,495440,26896,1200,50245.62,7.8,5.5,0.263,12,6.5,Limited Time,upbeat-electronic,19.3,Q2 2026,2026-02-06,2026-02-21
VEL-2026-Q3-0314,Summer Endurance Launch,vel_summer_endurance_2026,Morning_Stretch,TikTok,Millennials (25-34),US-East,11164.83,0,1,0.040055,0.009408,489535,19608,1200,54149.76,4.21,10.71,0.123,10,6.7,Learn More,voiceover-only,23.3,Q2 2026,2026-02-23,2026-03-02
VEL-2026-Q4-0315,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,Meta,Millennials (25-34),EU-West,3919.94,1,0,0.047653,0.019941,517232,24647,1200,55311.38,7.8,5.5,0.119,11,2.1,Limited Time,acoustic-indie,12.0,Q1 2026,2026-03-04,2026-03-26
VEL-2026-Q1-0316,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,TikTok,Gen-Z (18-24),US-East,5885.62,1,1,0.075487,0.011871,576039,43483,1200,40493.43,6.45,5.5,0.177,6,4.1,Shop Now,upbeat-electronic,9.8,Q4 2026,2026-02-28,2026-03-24
VEL-2026-Q2-0317,Winter Training Push,vel_winter_training_2026,HIIT_Studio,YouTube,Millennials (25-34),US-East,1406.86,0,0,0.02582,0.006573,325318,8399,1200,46933.38,7.8,5.5,0.099,17,4.1,Limited Time,ambient,12.7,Q3 2026,2026-01-21,2026-02-18
VEL-2026-Q3-0318,Back to Campus Athletics,vel_campus_athletics_2026,Basketball_Court,TikTok,Gen-X (35-44),US-East,12119.82,1,0,0.049342,0.018086,81572,4024,1200,64424.85,6.42,8.36,0.196,9,7.2,Discover,upbeat-electronic,6.0,Q1 2026,2026-02-24,2026-03-17
VEL-2026-Q4-0319,Winter Training Push,vel_winter_training_2026,Yoga_Flow,Instagram,Gen-X (35-44),US-East,11615.53,0,1,0.048505,0.008441,430257,20869,1200,57601.39,4.81,9.99,0.24,6,2.7,Discover,voiceover-only,8.9,Q1 2026,2026-01-26,2026-02-07
VEL-2026-Q1-0320,Holiday Gift Guide,vel_holiday_gift_2026,Yoga_Flow,Meta,Gen-Z (18-24),EU-West,11137.43,0,0,0.037702,0.007727,441443,16643,1200,64904.05,5.36,10.1,0.15,9,7.5,Limited Time,hip-hop,24.0,Q2 2026,2026-01-28,2026-02-05
VEL-2026-Q2-0321,Winter Training Push,vel_winter_training_2026,Basketball_Court,YouTube,Gen-X (35-44),US-East,4841.93,1,1,0.065584,0.021432,846633,55525,1200,56865.16,7.8,5.5,0.203,8,3.9,Discover,upbeat-electronic,11.3,Q3 2026,2026-03-01,2026-03-16
VEL-2026-Q3-0322,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,Meta,Gen-X (35-44),US-East,3015.46,0,1,0.025414,0.008081,61069,1551,493,14922.13,4.7,6.44,0.196,13,5.5,Learn More,hip-hop,29.9,Q3 2026,2026-01-29,2026-02-08
VEL-2026-Q4-0323,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,Instagram,Gen-Z (18-24),EU-West,9744.52,0,0,0.029995,0.011149,762550,22872,1200,32323.29,3.63,7.43,0.049,5,2.5,Discover,hip-hop,10.0,Q3 2026,2026-01-17,2026-02-05
VEL-2026-Q1-0324,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,Instagram,Millennials (25-34),APAC,7694.41,1,1,0.075775,0.029839,837802,63484,1200,50795.81,5.97,7.09,0.084,16,3.6,Shop Now,upbeat-electronic,24.9,Q2 2026,2026-01-29,2026-02-27
VEL-2026-Q2-0325,Winter Training Push,vel_winter_training_2026,HIIT_Studio,Instagram,Millennials (25-34),US-West,3084.66,0,0,0.055944,0.01055,775378,43377,1200,42881.28,7.8,5.5,0.254,8,5.8,Limited Time,ambient,22.9,Q2 2026,2026-02-07,2026-03-07
VEL-2026-Q3-0326,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,TikTok,Millennials (25-34),APAC,10445.71,0,1,0.028478,0.004429,807533,22996,1200,39916.48,4.49,7.41,0.265,7,4.3,Limited Time,upbeat-electronic,13.7,Q2 2026,2026-03-01,2026-03-18
VEL-2026-Q4-0327,Back to Campus Athletics,vel_campus_athletics_2026,Yoga_Flow,TikTok,Gen-Z (18-24),EU-West,14871.33,0,0,0.031563,0.011265,730591,23059,1200,59059.6,3.93,12.52,0.227,4,7.5,Shop Now,acoustic-indie,13.9,Q2 2026,2026-01-22,2026-02-10
VEL-2026-Q1-0328,Winter Training Push,vel_winter_training_2026,Runner_Sunrise,Meta,Gen-X (35-44),US-West,11334.68,1,0,0.04953,0.011908,412902,20450,1200,43211.76,3.98,9.05,0.261,10,6.0,Shop Now,hip-hop,19.5,Q2 2026,2026-01-19,2026-02-05
VEL-2026-Q2-0329,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,Meta,Millennials (25-34),EU-West,11229.8,0,1,0.045368,0.015325,628756,28525,1200,41412.03,4.23,8.16,0.113,13,4.7,Shop Now,voiceover-only,26.5,Q4 2026,2026-01-18,2026-02-12
VEL-2026-Q3-0330,Summer Endurance Launch,vel_summer_endurance_2026,Swim_Laps,YouTube,Millennials (25-34),EU-West,14279.53,1,1,0.089,0.01737,709659,63159,1200,60599.55,3.73,13.53,0.099,11,7.2,Shop Now,hip-hop,15.3,Q4 2026,2026-01-28,2026-02-11
VEL-2026-Q4-0331,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,YouTube,Gen-Z (18-24),US-East,3442.58,1,1,0.089,0.025873,115715,10298,1200,60466.34,7.8,5.5,0.132,16,5.5,Learn More,voiceover-only,7.5,Q3 2026,2026-01-30,2026-02-12
VEL-2026-Q1-0332,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,Meta,Millennials (25-34),US-West,8700.47,0,0,0.042843,0.01291,95793,4104,1200,42829.2,5.32,6.71,0.053,17,5.4,Discover,acoustic-indie,15.0,Q1 2026,2026-02-03,2026-02-25
VEL-2026-Q2-0333,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,TikTok,Gen-Z (18-24),US-East,14704.88,1,1,0.06685,0.021761,464717,31066,1200,59969.95,5.07,9.86,0.234,14,2.3,Discover,acoustic-indie,11.0,Q3 2026,2026-02-07,2026-02-16
VEL-2026-Q3-0334,Winter Training Push,vel_winter_training_2026,Swim_Laps,Instagram,Gen-X (35-44),US-West,2896.76,1,1,0.062585,0.019023,737494,46155,1200,60628.03,7.8,5.5,0.276,10,3.5,Learn More,acoustic-indie,28.5,Q1 2026,2026-01-20,2026-02-12
VEL-2026-Q4-0335,Winter Training Push,vel_winter_training_2026,Trail_Epic,Meta,Gen-Z (18-24),EU-West,10653.65,1,0,0.078384,0.023414,660960,51808,1200,45261.5,4.62,8.16,0.238,15,5.6,Shop Now,upbeat-electronic,22.7,Q2 2026,2026-02-14,2026-03-10
VEL-2026-Q1-0336,Winter Training Push,vel_winter_training_2026,Trail_Epic,YouTube,Gen-Z (18-24),EU-West,8994.25,1,0,0.079884,0.019957,427993,34189,1200,32393.03,4.38,6.16,0.173,6,7.2,Limited Time,hip-hop,7.2,Q1 2026,2026-01-20,2026-02-10
VEL-2026-Q2-0337,Back to Campus Athletics,vel_campus_athletics_2026,Yoga_Flow,TikTok,Gen-Z (18-24),APAC,9003.95,1,0,0.065263,0.011183,167321,10919,1200,30057.05,3.21,7.79,0.111,9,2.9,Limited Time,voiceover-only,13.0,Q3 2026,2026-02-18,2026-03-13
VEL-2026-Q3-0338,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Meta,Gen-Z (18-24),US-West,10616.22,1,0,0.067546,0.011946,670190,45268,1200,48838.53,5.51,7.38,0.087,8,2.1,Limited Time,acoustic-indie,7.2,Q3 2026,2026-01-29,2026-02-15
VEL-2026-Q4-0339,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Meta,Gen-X (35-44),US-East,13979.45,0,0,0.026548,0.007437,46390,1231,345,12186.18,1.2,42.0,0.127,10,5.0,Shop Now,acoustic-indie,25.9,Q1 2026,2026-02-12,2026-02-23
VEL-2026-Q1-0340,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,TikTok,Gen-X (35-44),APAC,11847.44,0,1,0.039731,0.010201,45369,1802,462,25370.25,2.61,21.06,0.2,8,1.0,Learn More,voiceover-only,27.8,Q4 2026,2026-01-17,2026-02-08
VEL-2026-Q2-0341,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Meta,Millennials (25-34),APAC,1313.97,0,1,0.043127,0.013147,168953,7286,1200,57806.8,7.8,5.5,0.147,5,5.9,Learn More,hip-hop,8.7,Q2 2026,2026-01-25,2026-02-15
VEL-2026-Q3-0342,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,TikTok,Gen-X (35-44),APAC,12864.56,1,0,0.055555,0.013414,296731,16484,1200,57405.92,4.84,9.89,0.264,5,5.8,Learn More,hip-hop,16.6,Q2 2026,2026-01-17,2026-02-02
VEL-2026-Q4-0343,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Instagram,Gen-X (35-44),US-East,3770.35,0,0,0.038988,0.013894,249872,9741,1200,64388.74,7.8,5.5,0.245,12,3.2,Discover,voiceover-only,28.4,Q3 2026,2026-02-11,2026-03-03
VEL-2026-Q1-0344,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,TikTok,Millennials (25-34),APAC,5965.26,1,0,0.061193,0.025039,492543,30140,1200,61958.08,7.8,5.5,0.065,9,7.2,Discover,ambient,9.5,Q4 2026,2026-01-24,2026-02-01
VEL-2026-Q2-0345,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,TikTok,Gen-X (35-44),US-East,7195.13,1,0,0.041683,0.00999,506127,21096,1200,41454.75,5.2,6.64,0.072,7,4.3,Discover,hip-hop,13.0,Q1 2026,2026-03-05,2026-03-27
VEL-2026-Q3-0346,Winter Training Push,vel_winter_training_2026,Sprint_Track,TikTok,Gen-Z (18-24),APAC,7473.14,1,1,0.077114,0.016032,506363,39047,1200,35975.54,5.62,5.5,0.202,10,5.3,Discover,voiceover-only,13.3,Q2 2026,2026-02-16,2026-03-13
VEL-2026-Q4-0347,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,Meta,Gen-Z (18-24),US-East,6810.12,1,0,0.063908,0.011814,787922,50354,1200,56852.12,7.36,6.43,0.095,15,2.1,Limited Time,voiceover-only,6.7,Q4 2026,2026-03-03,2026-03-17
VEL-2026-Q1-0348,Trail Running Adventure,vel_trail_adventure_2026,HIIT_Studio,Meta,Millennials (25-34),EU-West,14091.62,1,0,0.061467,0.020584,535790,32933,1200,43617.86,3.85,9.43,0.23,11,3.6,Limited Time,acoustic-indie,6.9,Q2 2026,2026-01-30,2026-02-20
VEL-2026-Q2-0349,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,TikTok,Millennials (25-34),EU-West,10737.28,0,0,0.042258,0.011966,72013,3043,861,33747.05,3.55,11.04,0.182,15,7.0,Learn More,voiceover-only,28.9,Q4 2026,2026-01-24,2026-02-09
VEL-2026-Q3-0350,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Meta,Millennials (25-34),EU-West,9651.97,1,0,0.047754,0.009857,666629,31833,1200,52694.32,5.22,8.42,0.095,8,2.1,Discover,upbeat-electronic,19.7,Q4 2026,2026-02-16,2026-02-27
VEL-2026-Q4-0351,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,YouTube,Gen-Z (18-24),EU-West,1222.71,1,1,0.089,0.030789,743980,66214,1200,62683.42,7.8,5.5,0.155,8,3.4,Learn More,acoustic-indie,13.4,Q3 2026,2026-02-19,2026-03-17
VEL-2026-Q1-0352,Winter Training Push,vel_winter_training_2026,Trail_Epic,YouTube,Gen-X (35-44),EU-West,13606.74,1,0,0.057482,0.011183,171826,9876,1200,45087.16,2.78,13.54,0.137,5,2.9,Shop Now,acoustic-indie,15.1,Q2 2026,2026-01-17,2026-02-08
VEL-2026-Q2-0353,Summer Endurance Launch,vel_summer_endurance_2026,Swim_Laps,Meta,Gen-Z (18-24),APAC,13686.16,0,0,0.036066,0.011407,656872,23691,1200,58199.41,5.24,9.26,0.25,4,1.6,Discover,hip-hop,23.2,Q1 2026,2026-01-19,2026-02-15
VEL-2026-Q3-0354,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,Meta,Millennials (25-34),APAC,11813.09,0,0,0.030895,0.00952,103113,3185,981,32422.24,2.29,14.44,0.048,9,2.7,Discover,ambient,14.8,Q3 2026,2026-01-26,2026-02-23
VEL-2026-Q4-0355,Back to Campus Athletics,vel_campus_athletics_2026,Basketball_Court,TikTok,Gen-X (35-44),APAC,601.92,0,1,0.038466,0.014243,514847,19804,1200,55126.98,7.8,5.5,0.255,8,2.2,Learn More,hip-hop,11.5,Q3 2026,2026-02-27,2026-03-17
VEL-2026-Q1-0356,Back to Campus Athletics,vel_campus_athletics_2026,Yoga_Flow,Instagram,Gen-X (35-44),US-East,1330.56,1,1,0.05814,0.009682,60282,3504,583,14602.62,7.8,5.5,0.196,5,7.4,Learn More,upbeat-electronic,8.4,Q1 2026,2026-01-27,2026-02-25
VEL-2026-Q2-0357,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,Meta,Gen-Z (18-24),US-East,3765.74,1,1,0.074469,0.031006,192809,14358,1200,61374.26,7.8,5.5,0.217,14,6.1,Shop Now,acoustic-indie,23.5,Q3 2026,2026-02-07,2026-02-26
VEL-2026-Q3-0358,Back to Campus Athletics,vel_campus_athletics_2026,CrossFit_Box,YouTube,Millennials (25-34),US-East,2404.57,0,0,0.053442,0.019287,536188,28655,1200,31093.66,7.8,5.5,0.041,5,2.9,Learn More,acoustic-indie,10.3,Q4 2026,2026-02-27,2026-03-14
VEL-2026-Q4-0359,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,TikTok,Gen-Z (18-24),US-East,6283.12,1,0,0.070706,0.01519,515643,36459,1200,55659.14,7.57,6.13,0.191,2,6.2,Discover,voiceover-only,7.7,Q4 2026,2026-02-15,2026-03-10
VEL-2026-Q1-0360,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,Meta,Gen-X (35-44),EU-West,13878.03,0,0,0.054061,0.011084,311268,16827,1200,31665.29,2.42,10.89,0.181,17,0.7,Limited Time,ambient,16.2,Q2 2026,2026-01-30,2026-02-25
VEL-2026-Q2-0361,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,YouTube,Gen-Z (18-24),EU-West,7344.88,1,0,0.081297,0.022722,420412,34178,1200,39584.85,5.06,6.52,0.169,12,4.4,Shop Now,ambient,6.9,Q2 2026,2026-02-15,2026-03-05
VEL-2026-Q3-0362,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,YouTube,Gen-Z (18-24),EU-West,694.34,0,0,0.047216,0.018663,417515,19713,1200,47899.29,7.8,5.5,0.229,8,2.4,Shop Now,voiceover-only,29.2,Q1 2026,2026-02-28,2026-03-11
VEL-2026-Q4-0363,Trail Running Adventure,vel_trail_adventure_2026,Sprint_Track,Instagram,Millennials (25-34),US-West,4599.81,0,1,0.035455,0.014284,121651,4313,1200,45117.79,7.8,5.5,0.173,2,1.4,Discover,upbeat-electronic,21.1,Q2 2026,2026-02-20,2026-03-10
VEL-2026-Q1-0364,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,TikTok,Millennials (25-34),APAC,1146.63,0,1,0.03159,0.009671,271549,8578,1200,36906.1,7.8,5.5,0.246,11,7.1,Limited Time,ambient,9.7,Q4 2026,2026-02-19,2026-02-26
VEL-2026-Q2-0365,Winter Training Push,vel_winter_training_2026,Swim_Laps,TikTok,Gen-X (35-44),US-East,1026.17,1,0,0.05202,0.021237,110395,5742,1200,42017.34,7.8,5.5,0.096,11,2.0,Learn More,acoustic-indie,10.1,Q1 2026,2026-02-04,2026-03-02
VEL-2026-Q3-0366,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,Instagram,Gen-Z (18-24),US-East,4497.94,1,0,0.081359,0.012337,560633,45612,1200,56197.43,7.8,5.5,0.233,5,6.7,Learn More,upbeat-electronic,19.7,Q1 2026,2026-03-02,2026-03-24
VEL-2026-Q4-0367,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,Instagram,Gen-Z (18-24),EU-West,4496.38,0,1,0.0438,0.007032,845509,37032,1200,54093.26,7.8,5.5,0.083,12,3.6,Limited Time,hip-hop,14.6,Q2 2026,2026-01-26,2026-02-13
VEL-2026-Q1-0368,Winter Training Push,vel_winter_training_2026,HIIT_Studio,TikTok,Gen-Z (18-24),US-East,11913.34,1,0,0.086302,0.035,417573,36037,1200,32585.33,2.78,9.75,0.235,15,0.6,Limited Time,hip-hop,24.6,Q4 2026,2026-02-04,2026-02-19
VEL-2026-Q2-0369,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,TikTok,Gen-X (35-44),US-East,14635.1,0,0,0.034565,0.013225,746760,25812,1200,56903.37,4.07,11.64,0.266,4,6.0,Discover,upbeat-electronic,19.1,Q1 2026,2026-02-04,2026-02-23
VEL-2026-Q3-0370,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,Meta,Gen-X (35-44),APAC,5882.5,0,1,0.040467,0.011542,561343,22715,1200,31909.65,5.0,5.5,0.121,12,5.0,Learn More,acoustic-indie,16.4,Q4 2026,2026-02-26,2026-03-21
VEL-2026-Q4-0371,Winter Training Push,vel_winter_training_2026,HIIT_Studio,Meta,Millennials (25-34),EU-West,6718.86,0,0,0.05385,0.020252,390837,21046,1200,49545.35,7.8,5.5,0.167,4,3.1,Discover,hip-hop,29.1,Q4 2026,2026-01-20,2026-02-12
VEL-2026-Q1-0372,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Instagram,Millennials (25-34),APAC,12749.45,1,1,0.086616,0.035,110283,9552,1200,39362.26,2.6,12.63,0.198,13,2.6,Learn More,acoustic-indie,15.4,Q4 2026,2026-01-23,2026-02-02
VEL-2026-Q2-0373,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,Meta,Millennials (25-34),US-West,4388.02,1,0,0.061834,0.023598,69484,4296,1200,51156.84,7.8,5.5,0.059,2,1.1,Learn More,voiceover-only,15.6,Q2 2026,2026-01-15,2026-02-04
VEL-2026-Q3-0374,Winter Training Push,vel_winter_training_2026,Sprint_Track,YouTube,Gen-Z (18-24),US-West,2767.54,0,0,0.060003,0.024164,626802,37609,1200,39407.82,7.8,5.5,0.159,5,7.6,Limited Time,ambient,22.0,Q3 2026,2026-01-26,2026-02-20
VEL-2026-Q4-0375,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Meta,Gen-Z (18-24),US-West,12869.8,1,0,0.074098,0.028023,115135,8531,1200,65458.49,4.96,10.99,0.127,15,4.2,Discover,upbeat-electronic,25.4,Q3 2026,2026-01-28,2026-02-10
VEL-2026-Q1-0376,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Meta,Millennials (25-34),EU-West,1174.26,0,0,0.033229,0.006661,322915,10730,1200,41150.21,7.8,5.5,0.249,2,1.1,Limited Time,ambient,21.0,Q1 2026,2026-01-20,2026-01-29
VEL-2026-Q2-0377,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,YouTube,Gen-Z (18-24),US-East,9485.64,1,0,0.083559,0.03343,530694,44344,1200,38710.58,4.74,6.8,0.25,15,7.0,Discover,voiceover-only,22.8,Q4 2026,2026-01-15,2026-01-22
VEL-2026-Q3-0378,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,Instagram,Millennials (25-34),EU-West,8648.9,0,1,0.056748,0.011834,213726,12128,1200,40024.75,4.14,8.05,0.208,14,2.6,Learn More,hip-hop,15.0,Q2 2026,2026-02-05,2026-02-23
VEL-2026-Q4-0379,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,YouTube,Gen-X (35-44),EU-West,5515.85,1,1,0.062721,0.026204,464756,29150,1200,62273.02,7.8,5.5,0.197,14,2.0,Shop Now,acoustic-indie,17.5,Q4 2026,2026-02-17,2026-03-10
VEL-2026-Q1-0380,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,Meta,Millennials (25-34),US-East,5070.25,1,0,0.047953,0.013791,239223,11471,1200,52903.88,7.8,5.5,0.216,9,2.6,Shop Now,acoustic-indie,10.7,Q4 2026,2026-01-25,2026-02-11
VEL-2026-Q2-0381,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,Instagram,Gen-X (35-44),APAC,11691.94,0,1,0.04543,0.016041,142399,6469,1200,56304.63,4.94,9.5,0.128,16,4.7,Discover,voiceover-only,22.3,Q2 2026,2026-01-17,2026-02-02
VEL-2026-Q3-0382,Back to Campus Athletics,vel_campus_athletics_2026,Yoga_Flow,Meta,Gen-Z (18-24),US-West,1753.16,1,0,0.05733,0.017152,540609,30993,1200,63048.38,7.8,5.5,0.137,16,1.1,Discover,upbeat-electronic,11.3,Q3 2026,2026-02-25,2026-03-05
VEL-2026-Q4-0383,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,YouTube,Millennials (25-34),APAC,3933.37,1,1,0.077039,0.013728,205645,15842,1200,62827.41,7.8,5.5,0.173,2,4.1,Limited Time,ambient,6.0,Q4 2026,2026-01-20,2026-01-30
VEL-2026-Q1-0384,Holiday Gift Guide,vel_holiday_gift_2026,Swim_Laps,YouTube,Gen-Z (18-24),US-West,11120.51,1,0,0.067239,0.01595,723093,48620,1200,56602.05,4.76,9.91,0.265,13,7.2,Learn More,hip-hop,28.4,Q4 2026,2026-01-20,2026-02-12
VEL-2026-Q2-0385,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Meta,Gen-X (35-44),EU-West,8450.65,0,0,0.033855,0.01507,154344,5225,1200,37121.68,3.89,7.96,0.214,15,1.9,Shop Now,upbeat-electronic,13.3,Q3 2026,2026-02-03,2026-02-26
VEL-2026-Q3-0386,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,TikTok,Gen-X (35-44),US-West,2355.83,0,0,0.017264,0.007565,167832,2897,1200,60361.44,7.8,5.5,0.172,7,3.0,Limited Time,voiceover-only,10.7,Q2 2026,2026-02-04,2026-02-18
VEL-2026-Q4-0387,Winter Training Push,vel_winter_training_2026,Yoga_Flow,TikTok,Gen-X (35-44),EU-West,13290.97,0,0,0.028544,0.007026,662514,18911,1200,37335.94,2.35,13.25,0.225,8,3.5,Discover,voiceover-only,12.4,Q1 2026,2026-01-16,2026-02-14
VEL-2026-Q1-0388,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,YouTube,Gen-Z (18-24),APAC,6204.99,0,0,0.05786,0.025973,648538,37524,1200,56744.36,7.8,5.5,0.129,16,4.9,Learn More,acoustic-indie,13.9,Q3 2026,2026-02-09,2026-03-01
VEL-2026-Q2-0389,Back to Campus Athletics,vel_campus_athletics_2026,Basketball_Court,YouTube,Gen-Z (18-24),EU-West,12504.09,1,1,0.089,0.035,312906,27848,1200,54681.71,4.11,11.09,0.215,11,7.4,Limited Time,hip-hop,17.4,Q1 2026,2026-02-14,2026-02-24
VEL-2026-Q3-0390,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,TikTok,Gen-Z (18-24),APAC,11921.84,1,1,0.077968,0.025986,207058,16143,1200,57320.0,4.91,9.73,0.139,15,3.5,Limited Time,upbeat-electronic,7.7,Q1 2026,2026-02-09,2026-02-21
VEL-2026-Q4-0391,Winter Training Push,vel_winter_training_2026,Basketball_Court,TikTok,Gen-Z (18-24),US-East,9554.17,1,1,0.074832,0.012126,714692,53481,1200,49176.68,5.26,7.79,0.107,13,1.0,Discover,acoustic-indie,7.3,Q3 2026,2026-02-15,2026-03-12
VEL-2026-Q1-0392,Winter Training Push,vel_winter_training_2026,CrossFit_Box,Meta,Gen-X (35-44),US-East,7669.98,1,0,0.034068,0.014324,196172,6683,1200,52994.14,7.03,6.28,0.186,3,3.1,Learn More,hip-hop,13.0,Q4 2026,2026-01-24,2026-02-03
VEL-2026-Q2-0393,Trail Running Adventure,vel_trail_adventure_2026,Yoga_Flow,Meta,Gen-X (35-44),US-East,14703.49,0,0,0.039805,0.012627,161016,6409,1200,64319.52,4.84,11.07,0.205,5,1.9,Shop Now,ambient,13.1,Q1 2026,2026-02-06,2026-02-15
